#{"t_start": 1685355853.8863907, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode,number_options,existing_options
-112.651099,696,1377.039223,0.0,0.011715150717388443,183.34890115492416,28804,5605,7596,0.019103842234218665,339,49,0,4,5
-285.52691,892,1390.370453,0.0,0.011564449064449065,206.47308998446763,29105,5675,7695,0.018856267926311076,301,70,0,3,4
-310.805081,929,1403.725703,0.0,0.011435179236798149,218.194919374532,29418,5747,7782,0.018646583505164425,313,72,0,5,6
-93.329187,681,1419.996334,0.0,0.011331805449452509,187.67081341032517,29747,5806,7853,0.018491111826847883,329,59,0,4,5
-220.741962,755,1434.537044,0.0,0.011209068010075566,134.25803803352798,30061,5870,7939,0.018294293311406792,314,64,0,4,5
-229.09927,782,1449.930934,0.012048192771084338,0.011219147344801795,152.9007298431614,30379,5933,8021,0.01837338269780527,318,63,1,4,5
-0.023568,547,1470.65833,0.015151515151515152,0.011252627674044764,146.97643179086432,30714,5986,8086,0.01846052285680179,335,53,1,13,11
-122.427511,710,1489.389011,0.0,0.01115059428991545,187.57248898272823,31040,6045,8160,0.018280461029351443,326,59,0,4,5
-183.104502,765,1505.834543,0.0,0.01103431550866982,181.89549847185717,31354,6102,8246,0.01810156191533714,314,57,0,6,7
-167.896246,753,1520.370246,0.0,0.010929618063896229,185.1037538806366,31675,6162,8325,0.017913648617768948,321,60,0,9,10
-616.608636,1242,1533.875762,0.00847457627118644,0.010896600734336136,225.39136396028042,31958,6234,8442,0.017921807217555128,283,72,1,4,5
-216.721778,804,1550.113328,0.0,0.010800657431321907,187.27822151654274,32283,6293,8517,0.017748906772475714,325,59,0,3,4
-107.99398,655,1567.305138,0.038461538461538464,0.011052937754508435,147.006019720824,32606,6352,8594,0.018016902796358134,323,59,3,1,2
-193.919442,763,1583.845012,0.0,0.01094343969588757,169.08055821457216,32920,6418,8680,0.0178527945999547,314,66,0,10,11
-147.984005,708,1601.931502,0.04597701149425287,0.011292346298619825,160.01599495707475,33234,6484,8766,0.018274710986046896,314,66,4,13,11
-49.947195,639,1618.449179,0.014492753623188406,0.011318619128466326,189.05280520286408,33566,6542,8834,0.018380367380576846,332,58,1,11,11
-375.288596,980,1632.782601,0.012345679012345678,0.011329220415030847,204.71140377581918,33886,6604,8914,0.018366006063151807,320,62,1,4,5
-472.192554,1059,1648.824463,0.010526315789473684,0.011322011322011322,186.80744590476309,34192,6668,9008,0.018231903955971417,306,64,1,4,5
-180.448216,758,1665.706968,0.0,0.011228533685601057,177.55178366907307,34517,6721,9083,0.018080333654826083,325,53,0,7,8
-155.853085,754,1681.180038,0.0,0.011124441051368743,198.1469145985793,34832,6783,9168,0.01791886499258758,315,62,0,0,1
-223.792591,818,1695.750504,0.0,0.011031797534068787,194.20740856324622,35155,6842,9245,0.017766342321426837,323,59,0,8,9
-302.502731,893,1710.800342,0.03225806451612903,0.011244377811094454,190.4972692232474,35463,6898,9337,0.018162261988083066,308,56,3,7,8
-199.021961,770,1728.322876,0.0,0.011148863877681036,170.97803855504728,35783,6959,9417,0.018016490982493697,320,61,0,9,10
-441.860722,1031,1742.862972,0.0,0.011037527593818985,189.13927751033327,36088,7026,9512,0.01784918936321766,305,67,0,2,3
-155.116495,705,1759.329617,0.028169014084507043,0.011165605760200354,149.88350485718243,36418,7077,9582,0.018167751853911396,330,51,2,4,5
-190.798324,728,1775.292269,0.012195121951219513,0.011175496688741722,137.20167569421108,36737,7137,9663,0.01823557404546627,319,60,1,12,11
-62.977521,650,1789.922549,0.0,0.011093990755007704,187.0224793644279,37066,7197,9734,0.018123425425369856,329,60,0,7,8
-171.357841,770,1805.907561,0.0,0.011009174311926606,198.64215942438216,37391,7252,9809,0.017989293939120556,325,55,0,9,10
-299.322566,876,1819.935961,0.0,0.01091901728844404,176.67743393494075,37710,7313,9890,0.017835135860352493,319,61,0,18,11
-231.075831,816,1836.027663,0.01020408163265306,0.010913095714857829,184.92416906229906,38013,7384,9987,0.01777375967011902,303,71,1,2,3
-175.050539,810,1850.231951,0.0,0.010828531690840453,234.9494613276058,38335,7446,10065,0.01763528235666332,322,62,0,4,5
-266.95758,866,1864.063837,0.0,0.01074103271580607,199.04242002106068,38653,7497,10147,0.017491636648059396,318,51,0,4,5
-243.785385,836,1878.841166,0.0,0.010654936461388074,192.21461520488796,38971,7561,10229,0.017344024155307194,318,64,0,2,3
-108.232207,674,1894.689823,0.0,0.010580469811687051,165.76779264599955,39299,7624,10301,0.01723250142361038,328,63,0,6,7
-175.591825,779,1909.517988,0.0,0.010495907558979297,203.4081750384839,39616,7688,10384,0.017101425748417096,317,64,0,4,5
-353.382477,906,1922.759926,0.010869565217391304,0.010500190912562046,152.617522795079,39925,7750,10475,0.017047745321860926,309,62,1,7,8
-73.70918,629,1940.388499,0.03125,0.010627194230951703,155.2908201391798,40262,7799,10538,0.017338417258811308,337,49,2,3,4
-254.705749,838,1955.610774,0.0,0.010541176470588236,183.2942514157075,40576,7867,10624,0.017189827010549573,314,68,0,15,11
-187.72573,754,1973.014646,0.0,0.010469246588147317,166.27427008965296,40903,7926,10697,0.017076663328880203,327,59,0,4,5
-436.307429,1067,1984.995834,0.0,0.010355987055016181,230.6925705889111,41186,8000,10814,0.016908441036835406,283,74,0,7,8
-288.351249,904,1998.12713,0.0,0.010275229357798165,215.64875135122074,41501,8061,10899,0.016788312998387834,315,61,0,7,8
-183.953068,766,2013.019133,0.0,0.010213386832026264,182.04693204353512,41835,8113,10965,0.016694078827988568,334,52,0,5,6
-294.844578,887,2027.516532,0.0,0.010139416983523447,192.1554216739298,42155,8171,11045,0.016583341384665745,320,58,0,10,11
-478.083816,997,2042.567185,0.03508771929824561,0.01039519670221346,118.91618364492314,42442,8239,11158,0.016942691346520395,287,68,4,5,6
-353.330908,910,2058.663399,0.0,0.010326715926288614,156.66909194663762,42768,8302,11232,0.016818624831754697,326,63,0,3,4
-335.466122,899,2073.365904,0.0,0.010242825607064018,163.5338780852263,43076,8371,11324,0.016674465257861707,308,69,0,8,9
-391.787765,935,2087.78437,0.031578947368421054,0.010421227778264297,143.2122349777032,43382,8433,11418,0.01699400241723433,306,62,3,8,9
-363.702205,922,2101.387796,0.01834862385321101,0.01049709377982129,158.29779473742227,43674,8505,11526,0.017206469816677485,292,72,2,7,8
-127.682953,672,2118.860805,0.030303030303030304,0.010610766045548654,144.31704702037072,44009,8558,11591,0.017307684382928398,335,53,2,11,11
-15.203189,529,2138.670345,0.018518518518518517,0.01064834693001288,113.79681073119313,44356,8604,11644,0.017415082099347116,347,46,1,8,9
-386.968734,926,2153.978939,0.02197802197802198,0.010737111205794632,139.0312663284591,44666,8666,11734,0.017416078252022866,310,62,2,2,3
