#{"t_start": 1684749188.9880404, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode,number_options,existing_options
112.673036,502,79625.153158,0.00847457627118644,0.009451325672785156,214.67303554783388,680171,133999,201029,0.016289971550428946,283,60,1,6,7
146.611741,487,79659.249237,0.0,0.009446673527934808,233.61174135022193,680472,134054,201128,0.016282338471545473,301,55,0,5,6
160.322235,472,79694.562022,0.01652892561983471,0.009450978638403173,232.32223545203632,680752,134113,201248,0.016288536378729766,280,59,2,14,11
171.30194,457,79728.901618,0.0,0.009446003327456482,228.30194025874866,681046,134165,201354,0.0162798477057639,294,52,0,8,9
172.077944,449,79766.91459,0.0,0.009441126978690453,221.0779438342226,681342,134224,201458,0.01627172112078549,296,59,0,8,9
158.841282,468,79802.772364,0.0,0.009435600291699946,226.84128195299132,681624,134279,201576,0.01626258309530869,282,55,0,11,11
131.204512,458,79840.057008,0.00847457627118644,0.009435084831477387,189.20451151505839,681907,134339,201693,0.01626364289258835,283,60,1,12,11
142.445628,483,79874.102707,0.0,0.009430128840436076,225.4456278174287,682201,134391,201799,0.01625532560865301,294,52,0,10,11
180.882291,452,79911.361341,0.0,0.009425364780933324,232.88229078518094,682499,134444,201901,0.01624676261088448,298,53,0,10,11
216.149189,401,79957.496937,0.0,0.009421351763471097,217.1491889457635,682813,134489,201987,0.01623922447302739,314,45,0,12,11
113.528384,465,79997.216407,0.041666666666666664,0.009436716596645932,178.52838384645133,683118,134541,202082,0.016261560081762143,305,52,4,14,11
92.664777,463,80034.383276,0.041666666666666664,0.009455890644009457,155.66477735442837,683399,134599,202201,0.016296423162937595,281,58,5,8,9
135.253586,473,80070.614539,0.008547008547008548,0.00945541177749879,208.2535860721534,683683,134657,202317,0.016291704623614917,284,58,1,11,11
121.17104,448,80110.029991,0.010869565217391304,0.009456101260319452,169.17103973207924,683992,134705,202408,0.01629486246784951,309,48,1,8,9
163.214532,458,80146.784848,0.0,0.00945040512316633,221.21453241004247,684270,134770,202530,0.016284697159608306,278,65,0,12,11
167.668287,447,80183.740925,0.0,0.009446300692432595,214.66828748252485,684582,134814,202618,0.01627860406020345,312,44,0,8,9
188.779868,459,80217.680124,0.0,0.009440709483621799,247.7798679635381,684862,134869,202738,0.016269684207896595,280,55,0,6,7
130.979283,452,80253.700172,0.0,0.009435590020162782,182.97928339017344,685152,134930,202848,0.016261069564128844,290,61,0,10,11
120.851281,470,80287.610941,0.0,0.009430708436394455,190.85128102560972,685447,134995,202953,0.01625309648727909,295,65,0,5,6
148.174077,479,80321.743579,0.007518796992481203,0.009429502772224575,227.17407714647683,685715,135052,203085,0.01624783151597609,268,57,1,7,8
170.82526,436,80357.864427,0.0,0.009424212598425196,206.82525966040686,686001,135111,203199,0.01623932689220873,286,59,0,10,11
130.744335,437,80393.767702,0.017094017094017096,0.00942867260815676,167.7443353151842,686285,135178,203315,0.01625129774058272,284,67,2,9,10
146.930399,461,80430.264809,0.0,0.009423944783647465,207.93039924997802,686583,135234,203417,0.016242548067782598,298,56,0,11,11
191.240735,426,80470.603471,0.010638297872340425,0.009424551989818732,217.24073531229666,686890,135289,203510,0.01624116681179013,307,55,1,14,11
204.838765,435,80507.063706,0.0,0.00941992328508774,239.83876544738385,687190,135346,203610,0.016233732226591246,300,57,0,5,6
170.349246,457,80543.494673,0.010526315789473684,0.009420485506001325,227.3492462375204,687496,135400,203704,0.01623160040555477,306,54,1,7,8
171.762642,444,80579.863765,0.0,0.009415539811198555,215.76264156489964,687789,135456,203811,0.016223464307254586,293,56,0,8,9
147.710059,478,80616.738916,0.0,0.009410830055807841,225.71005891319564,688087,135506,203913,0.016215378237061703,298,50,0,10,11
164.047152,422,80654.84737,0.0,0.009406125009803153,186.0471516439168,688385,135566,204015,0.016207258389308258,298,60,0,7,8
183.745163,443,80691.098075,0.0,0.009400503580910952,226.74516264679494,688663,135629,204137,0.01619860339093344,278,63,0,14,11
146.396949,489,80725.291333,0.0,0.009395302838174599,235.39694943035596,688950,135689,204250,0.016189748910891946,287,60,0,2,3
195.475081,438,80762.260838,0.0,0.009390843071622917,233.47508085550734,689253,135747,204347,0.01618236366680763,303,58,0,5,6
200.34783,428,80798.97876,0.0,0.009386203894369746,228.3478301120135,689552,135803,204448,0.016174818489247223,299,56,0,4,5
223.228812,409,80838.288942,0.0,0.00938092724037465,232.22881220196112,689837,135856,204563,0.01616598998563392,285,53,0,10,11
163.995176,452,80873.764057,0.0,0.009375748129980408,215.99517637612578,690124,135914,204676,0.016158002672207857,287,58,0,8,9
198.551857,414,80913.337199,0.010869565217391304,0.009376465072667605,212.55185722796526,690433,135964,204767,0.016160685622553312,309,50,1,10,11
211.653497,410,80954.200782,0.009174311926605505,0.009376403287842403,221.65349713897615,690725,136023,204875,0.01616290895958093,292,59,1,7,8
195.52495,437,80991.645105,0.0,0.009372240409431761,232.5249497910801,691034,136073,204966,0.01615601421184464,309,50,0,15,11
188.546163,437,81029.981702,0.0,0.009367487358036972,225.5461634640535,691330,136127,205070,0.016147300363749596,296,54,0,5,6
116.503098,483,81064.41006,0.014388489208633094,0.009370934023361548,199.50309838614612,691592,136189,205208,0.016144556251984542,262,62,2,7,8
196.893376,409,81106.15579,0.0,0.009366415336957158,205.89337556977617,691893,136246,205307,0.01613672821703956,301,57,0,8,9
183.134404,443,81141.034433,0.0,0.00936126296727209,226.13440365559336,692180,136303,205420,0.016127873886487613,287,57,0,10,11
165.566439,456,81176.439147,0.0,0.009357846381438082,221.56643850090444,692505,136350,205495,0.01612270645849732,325,47,0,14,11
201.838885,436,81214.461105,0.0,0.009352839897668356,237.8388850921302,692795,136405,205605,0.01611283554883968,290,55,0,3,4
151.498839,420,81255.827796,0.03,0.009362922631924358,171.49883943976977,693096,136458,205704,0.016118748290983788,301,53,3,14,11
160.83732,418,81297.340312,0.009708737864077669,0.009363141195391798,178.83732042007668,693394,136513,205806,0.01611586387339017,298,55,1,10,11
174.909712,419,81339.64394,0.0,0.009359003001486173,193.90971168573103,693703,136560,205897,0.016107866274064818,309,47,0,7,8
147.559436,428,81378.114708,0.0,0.009353914858502014,175.55943646399612,693991,136615,206009,0.01609930034133227,288,55,0,7,8
172.45103,433,81415.132236,0.0,0.009350147748831838,205.45102991963606,694308,136665,206092,0.016093416545437857,317,50,0,7,8
181.872516,449,81451.69095,0.009523809523809525,0.009350281526889334,230.87251597247842,694604,136719,206196,0.016095946863807827,296,54,1,13,11
197.416062,425,81487.844818,0.0,0.009345703787724554,222.4160620058491,694903,136770,206297,0.016087399027060863,299,51,0,11,11
175.712921,433,81523.556267,0.0,0.009340542216537798,208.712920838259,695189,136834,206411,0.016078285865390323,286,64,0,9,10
151.720159,470,81559.699172,0.007692307692307693,0.009339550016703705,221.7201589365076,695460,136900,206540,0.01607301284022836,271,66,1,12,11
194.282865,427,81599.951789,0.0,0.009335391733169435,221.282864538577,695768,136958,206632,0.016066170906894436,308,58,0,9,10
200.032973,434,81638.508573,0.0,0.009330966328223634,234.03297335620357,696070,137004,206730,0.01605892563265173,302,46,0,7,8
200.78461,423,81677.108239,0.0,0.009326454931804227,223.78460990640357,696370,137066,206830,0.01605156425587859,300,62,0,9,10
166.628304,412,81718.560792,0.012345679012345678,0.009327681950210477,178.62830441217278,696690,137111,206910,0.016050567152709066,320,45,1,11,11
150.452883,444,81757.178789,0.009615384615384616,0.009327871544919666,194.45288290363504,696987,137162,207013,0.016053434706019474,297,51,1,6,7
122.244055,450,81793.244034,0.019801980198019802,0.009333024324768003,172.2440552559738,697287,137213,207113,0.016061182142173076,300,51,2,8,9
167.789291,420,81830.985145,0.0,0.009328835415791938,187.7892908580615,697594,137262,207206,0.016053628627227142,307,49,0,8,9
171.903148,437,81868.433016,0.0,0.009324245450028702,208.9031480889519,697892,137318,207308,0.01604542988425363,298,56,0,9,10
135.802217,428,81910.117978,0.07777777777777778,0.009353995699090638,163.8022173388997,698203,137372,207397,0.01609359999152781,311,54,7,6,7
178.086635,424,81951.090587,0.009615384615384616,0.009354171787123918,202.08663540802348,698500,137425,207500,0.016095501430458816,297,53,1,11,11
166.872435,450,81988.176748,0.009174311926605505,0.00935412241280484,216.87243463108612,698792,137486,207608,0.016097115049417382,292,61,1,17,11
213.183859,429,82028.689193,0.0,0.009349348867438557,242.18385871816292,699086,137535,207714,0.016089726763981155,294,49,0,9,10
182.529651,432,82065.976817,0.0,0.009345524542829643,214.52965087983517,699401,137579,207799,0.016082915961175004,315,44,0,7,8
192.71801,442,82101.065411,0.0,0.009340490207395436,234.71801031640516,699689,137637,207911,0.016073789561947056,288,58,0,9,10
174.78341,461,82136.185913,0.0,0.009336224261683502,235.78341044510503,699994,137688,208006,0.01606682950252766,305,51,0,9,10
131.809943,453,82172.999242,0.017857142857142856,0.009340854707425595,184.80994256673415,700283,137740,208117,0.016078577854977,289,52,2,9,10
146.886762,443,82210.774237,0.0,0.009335113279486761,189.88676170493824,700555,137806,208245,0.016069264626388587,272,66,0,8,9
167.86955,418,82248.116282,0.0,0.009329737097223156,185.86955046778778,700835,137869,208365,0.01605886609542131,280,63,0,7,8
182.497023,449,82285.351796,0.009900990099009901,0.00933005861867163,231.49702302595884,701135,137930,208465,0.01606146622313068,300,61,1,10,11
157.295406,434,82322.777503,0.02857142857142857,0.009339789998561634,191.29540644571685,701431,137982,208569,0.016075391819999247,296,52,3,5,6
175.949459,426,82362.591111,0.0,0.009334687853405148,201.94945937795157,701717,138051,208683,0.016065979642036547,286,69,0,8,9
170.70839,427,82400.509867,0.0,0.009329859381585502,197.70839027292104,702009,138100,208791,0.01605698347495268,292,49,0,6,7
164.046583,448,82437.948129,0.009615384615384616,0.009330046195457048,212.04658258194308,702306,138156,208894,0.01605897156883875,297,56,1,7,8
162.974695,423,82477.953382,0.009259259259259259,0.009330054257853992,185.9746946382045,702599,138213,209001,0.016055796766268796,293,57,1,21,11
151.621983,409,82516.650797,0.01020408163265306,0.009330508515105284,160.62198277514267,702902,138267,209098,0.0160582283044357,303,54,1,7,8
176.621256,436,82553.996137,0.0,0.009326137564114208,212.62125564005993,703204,138328,209196,0.016050466937435226,302,61,0,5,6
172.309419,423,82593.982772,0.008264462809917356,0.009325568396260218,195.30941893537408,703484,138391,209316,0.01605071785326127,280,63,1,13,11
152.787421,435,82632.457862,0.02127659574468085,0.009330977508237429,187.78742102210944,703791,138447,209409,0.016063893053299208,307,56,2,19,11
236.748252,428,82670.454018,0.0,0.009326746378368058,264.74825199921435,704096,138498,209504,0.01605674616976349,305,51,0,19,11
214.901833,433,82709.528582,0.0,0.009322296700937477,247.90183322421404,704396,138554,209604,0.016049524995112658,300,56,0,18,11
208.430721,426,82748.733306,0.015873015873015872,0.00932627664139608,234.43072058738588,704671,138614,209729,0.01605985998945764,275,60,2,15,11
162.396894,414,82789.63845,0.010752688172043012,0.009326953322339888,176.39689372618295,704979,138664,209821,0.01606312769024447,308,50,1,8,9
166.958618,420,82827.621049,0.01,0.009327318372149522,186.95861809767365,705280,138725,209920,0.01606554622443232,301,61,1,7,8
193.66104,417,82865.468159,0.0,0.009322788456502383,210.6610397811896,705578,138782,210022,0.016058093588846255,298,57,0,8,9
174.02583,458,82900.843397,0.007751937984496124,0.009321868561177438,232.02583030787835,705850,138847,210150,0.01605837912464843,272,65,1,5,6
157.335208,446,82938.814183,0.017857142857142856,0.009326459369738707,203.33520821424213,706139,138907,210261,0.016069889592895546,289,60,2,9,10
180.552682,440,82977.943178,0.0,0.009321494100982061,220.55268233873034,706427,138964,210373,0.01606095915016699,288,57,0,15,11
234.254328,410,83017.517978,0.0,0.009317109557995562,244.25432816566234,706728,139023,210472,0.01605340419116452,301,59,0,10,11
203.892014,414,83059.428039,0.041666666666666664,0.009331902283347897,217.8920138237019,707033,139077,210567,0.016071508559178754,305,54,4,14,11
142.28222,402,83104.994863,0.05747126436781609,0.009351828116247496,144.28222003465217,707347,139124,210653,0.01611016069885297,314,47,5,14,11
148.18813,422,83146.697282,0.01,0.009352180040141777,170.18813027023003,707648,139173,210752,0.016106865630185117,301,49,1,7,8
172.954531,412,83189.71922,0.019801980198019802,0.009357229918474009,184.95453051715268,707948,139228,210852,0.016119363814116213,300,55,2,7,8
189.054419,430,83230.065957,0.0,0.00935208490346923,219.05441876221715,708232,139287,210968,0.016110149691347355,284,59,0,10,11
124.84165,434,83268.922639,0.026785714285714284,0.00936137957172636,158.841650396957,708521,139347,211079,0.01611933406717344,289,60,3,5,6
79.326826,438,83307.775115,0.037037037037037035,0.009375577095181048,117.32682638174141,708814,139408,211186,0.016141339181553558,293,61,4,19,11
126.982651,440,83346.603535,0.01834862385321101,0.009380250360869874,166.98265067708564,709106,139482,211294,0.016152869903400056,292,74,2,9,10
183.56074,426,83384.506732,0.007518796992481203,0.009379123763757704,209.56074029652473,709374,139546,211426,0.016153217288719966,268,64,1,9,10
192.419273,424,83423.549504,0.0,0.009374202270986773,216.41927270632695,709663,139602,211537,0.016145616380503356,289,56,0,19,11
202.72642,407,83463.373485,0.010869565217391304,0.009374896635149246,209.72641988411607,709972,139657,211628,0.016143441558265418,309,55,1,6,7
177.286528,454,83500.764722,0.0,0.00936971654718389,231.2865275543436,710255,139717,211745,0.01613460804778928,283,60,0,5,6
163.934623,439,83536.734182,0.0,0.009364453779529417,202.93462347259688,710536,139780,211864,0.016125503598831078,281,63,0,9,10
203.086215,424,83574.096198,0.0,0.009358711290360621,227.08621545786082,710806,139850,211994,0.016115608661348407,270,70,0,8,9
201.674079,434,83611.299581,0.0,0.009353945960217441,235.67407908883183,711098,139910,212102,0.01610820542349644,292,60,0,3,4
210.830529,432,83647.811646,0.0,0.00934940576609521,242.830529262299,711395,139968,212205,0.016100209570771688,297,58,0,12,11
204.883823,421,83687.629672,0.0,0.009344737932853536,225.8838233531606,711689,140022,212311,0.01609254101669186,294,54,0,8,9
137.419065,444,83726.26471,0.032,0.009358112560959536,181.4190646882341,711965,140088,212435,0.01611543570894442,276,66,4,7,8
166.272976,418,83766.429317,0.012048192771084338,0.009359207220094298,184.27297638649736,712283,140144,212517,0.01611899865627923,318,56,1,9,10
167.861562,417,83806.393968,0.009708737864077669,0.009359420562505879,184.86156173194527,712581,140201,212619,0.016121240847052798,298,57,1,8,9
197.003577,428,83843.981912,0.0,0.009354536950420954,225.00357674683426,712870,140258,212730,0.016113736636127734,289,57,0,8,9
186.744994,432,83881.882412,0.0,0.009349790217018497,218.74499421969458,713162,140320,212838,0.01610600024980634,292,62,0,11,11
191.869647,410,83922.938552,0.0,0.009345179953414983,201.86964693640505,713457,140381,212943,0.016097554544503147,295,61,0,9,10
144.290697,427,83964.212539,0.009345794392523364,0.009345224125792067,171.29069744753363,713751,140446,213049,0.01609457936297655,294,65,1,11,11
169.01428,434,84000.711855,0.0,0.009340051039555656,203.01428002826106,714033,140512,213167,0.016085194305070313,282,66,0,13,11
196.316218,433,84037.943006,0.05405405405405406,0.009363366123088177,229.3162178705697,714323,140571,213277,0.016113975419976504,290,59,6,11,11
167.436147,421,84075.805893,0.022988505747126436,0.009368965711179018,188.43614740853712,714637,140621,213363,0.016127120714522537,314,50,2,8,9
154.34867,408,84116.60557,0.038461538461538464,0.009383183349182778,162.34867013614743,714934,140683,213466,0.016158041983818715,297,62,4,8,9
133.635381,415,84158.602736,0.03669724770642202,0.00939716727145031,148.63538055957184,715226,140742,213574,0.016184238031746113,292,59,4,6,7
131.13926,422,84199.240376,0.05128205128205128,0.009420144039758343,153.13926015326345,715510,140799,213690,0.01620559749471075,284,57,6,9,10
164.545311,403,84242.233266,0.010309278350515464,0.009420591523338651,167.54531129584163,715814,140856,213786,0.016208185732455648,304,57,1,9,10
181.860158,423,84280.365238,0.0,0.00941574683141886,204.86015842821112,716104,140918,213896,0.01620016359727452,290,62,0,14,11
107.197482,414,84322.515821,0.02608695652173913,0.00942474919513483,121.19748197650489,716390,140978,214010,0.016220725509663882,286,60,3,10,11
171.186994,414,84364.161183,0.010309278350515464,0.009425193945083532,185.18699422029616,716694,141036,214106,0.016224061397457253,304,58,1,17,11
199.91282,416,84403.65409,0.0,0.009420881865502672,215.91282008505863,716996,141095,214204,0.016216362021589964,302,59,0,11,11
165.923202,429,84441.733727,0.0,0.009416266156502264,194.92320162424215,717291,141149,214309,0.016208072426171,295,54,0,8,9
187.574006,432,84479.704519,0.010416666666666666,0.009416758004710712,219.57400628467363,717596,141214,214404,0.01621089104112071,305,65,1,10,11
133.023789,421,84517.903501,0.028846153846153848,0.009426221865851157,154.0237892678836,717893,141270,214507,0.016232195379749032,297,56,3,10,11
168.892846,419,84555.6563,0.029197080291970802,0.009438884851195468,187.89284617600637,718157,141334,214643,0.016260341738059514,264,64,4,15,11
176.652837,403,84602.555285,0.03636363636363636,0.00945272010169823,179.65283727402294,718448,141385,214752,0.01628614129813029,291,51,4,10,11
142.452039,429,84640.892784,0.0,0.009448452408657203,171.4520392617718,718751,141448,214849,0.016279194784598015,303,63,0,7,8
182.025087,429,84683.847469,0.0,0.009444100693652913,211.02508676230187,719052,141500,214948,0.01627217445182362,301,52,0,9,10
162.423705,442,84722.591308,0.020618556701030927,0.009449185054290963,204.42370548133746,719356,141555,215044,0.016284674030128142,304,55,2,5,6
155.203626,436,84761.604657,0.01680672268907563,0.009453298197180743,191.2036264325555,719638,141616,215162,0.016289754067793916,282,61,2,7,8
188.043654,413,84803.249268,0.0,0.009449301755135793,201.04365435680631,719947,141667,215253,0.016283177647314986,309,51,0,8,9
199.75077,425,84842.85549,0.010869565217391304,0.009449952401959645,224.7507698529818,720256,141718,215344,0.01628623028944855,309,51,1,11,11
182.885343,430,84880.436196,0.0,0.009444864731900437,212.88534263019363,720540,141770,215460,0.01627759133008406,284,52,0,8,9
170.96991,415,84920.210157,0.0,0.009440220441904373,185.96991040003195,720834,141822,215566,0.01626971676986091,294,52,0,9,10
168.938348,420,84963.953229,0.0125,0.009441399330384055,188.9383477749234,721155,141872,215645,0.016268641008684075,321,50,1,20,11
212.699878,442,85000.139857,0.0,0.009435842297229033,254.69987756394832,721428,141924,215772,0.01625946761264661,273,52,0,11,11
147.876474,422,85041.42364,0.00980392156862745,0.009436059923844465,169.87647414393103,721727,141981,215873,0.016261213497387874,299,57,1,17,11
174.667866,448,85078.503411,0.0,0.009430293602955473,222.66786590056543,721995,142041,216005,0.016251380300562026,268,60,0,4,5
198.711095,419,85115.938009,0.008130081300813009,0.00942959727568848,217.7110945017597,722273,142100,216127,0.01624817482207493,278,59,1,14,11
185.660844,431,85156.796493,0.0,0.009424233876375138,216.66084385527134,722550,142159,216250,0.01623907226986352,277,59,0,16,11
144.848906,427,85196.548213,0.018018018018018018,0.009428686315925697,171.84890614830775,722840,142222,216360,0.016244981626227097,290,63,2,9,10
120.119431,435,85235.695692,0.008695652173913044,0.0094283404550179,155.11943117047062,723126,142279,216474,0.016246057922147925,286,57,1,10,11
212.262946,412,85275.829936,0.0,0.009424335194189327,224.2629462582587,723434,142329,216566,0.016239064320533302,308,50,0,14,11
145.645498,454,85312.784226,0.0,0.00942015941808246,199.64549832197437,723738,142377,216662,0.01623109027541829,304,48,0,5,6
160.312722,407,85356.502204,0.008264462809917356,0.00941955780665458,167.31272193355585,724018,142446,216782,0.016232093523875744,280,69,1,6,7
115.146287,412,85396.93169,0.05309734513274336,0.009442356900804538,127.14628664442921,724306,142511,216894,0.016271671694631836,288,65,6,21,11
62.246384,421,85439.96812,0.05263157894736842,0.00946508884465089,83.24638436695281,724593,142578,217007,0.016303846224879355,287,67,6,7,8
210.074936,424,85477.484093,0.0,0.009460337053293846,234.0749355974372,724884,142638,217116,0.01629581794927343,291,60,0,3,4
170.553116,448,85512.595035,0.0,0.009455198287568762,218.55311580238345,725166,142704,217234,0.016287402688042102,282,66,0,2,3
216.038812,433,85550.46003,0.010309278350515464,0.009455622989817376,249.03881151186735,725470,142755,217330,0.01628315542105843,304,51,1,6,7
198.378606,439,85588.179338,0.0,0.009450752611029097,237.37860618990956,725758,142813,217442,0.016274793900045444,288,58,0,9,10
203.97472,440,85624.490066,0.008333333333333333,0.009450179718884733,243.97471953634854,726039,142867,217561,0.01627541556960529,281,54,1,13,11
201.053846,433,85661.701441,0.0,0.009445230526103016,234.05384611146027,726325,142928,217675,0.01626698824152986,286,61,0,6,7
171.419827,433,85701.688208,0.0,0.009440156478858366,204.4198267653408,726608,142986,217792,0.016258687593803958,283,58,0,16,11
176.372289,438,85738.170399,0.0,0.009435477579267649,214.3722894774648,726900,143047,217900,0.016251102472809618,292,61,0,5,6
159.990183,456,85775.540781,0.026785714285714284,0.009444434251325615,215.99018288927766,727189,143105,218011,0.01627074873782113,289,58,3,12,11
176.000522,423,85818.303594,0.013333333333333334,0.009445814953733847,199.00052237404125,727515,143151,218085,0.01627400370266789,326,46,1,4,5
160.989257,450,85854.394962,0.008771929824561403,0.009445506166389396,210.9892571850457,727802,143209,218198,0.016275409569849107,287,58,1,3,4
200.423415,433,85892.52668,0.009009009009009009,0.009445327494514657,233.42341526221543,728092,143268,218308,0.016277481579509683,290,59,1,16,11
172.409433,402,85938.228503,0.019230769230769232,0.009450030218119883,174.40943270781366,728389,143326,218411,0.01628884385885629,297,58,2,11,11
182.657258,405,85982.702075,0.0,0.009445878411774397,187.65725848113794,728693,143382,218507,0.01628118814639842,304,56,0,14,11
150.94928,414,86023.045953,0.0,0.009441125616371936,164.94927951575295,728983,143448,218617,0.01627240276853915,290,66,0,15,11
186.733652,416,86065.579871,0.02654867256637168,0.009450006857769854,202.7336516675849,729271,143508,218729,0.01628044116865639,288,60,3,10,11
195.627203,411,86106.997379,0.02127659574468085,0.00945513040219721,206.62720287902803,729578,143564,218822,0.01628802425182845,307,56,2,9,10
137.316775,432,86144.994422,0.01680672268907563,0.009459169365262787,169.3167745989754,729860,143629,218940,0.01629084397563844,282,65,2,9,10
203.140281,424,86186.275696,0.0,0.009454332969646616,227.14028108330413,730148,143686,219052,0.016283872251447416,288,57,0,8,9
206.121736,413,86226.379786,0.0,0.009449889576374819,219.12173589924365,730445,143741,219155,0.01627624153442591,297,55,0,17,11
185.931405,418,86263.507146,0.0,0.00944570883864759,203.93140456273142,730748,143796,219252,0.016268344431860676,303,55,0,6,7
191.00714,442,86300.975979,0.0,0.009440627977262264,233.00714031097496,731030,143856,219370,0.01625944007174415,282,60,0,6,7
150.829534,428,86343.06105,0.018867924528301886,0.009445224079170388,178.8295340129521,731325,143915,219475,0.01627114538041643,295,59,2,15,11
216.454334,415,86383.018973,0.0,0.009441739502725944,231.45433373053552,731644,143965,219556,0.016265252031891216,319,50,0,8,9
148.295329,428,86422.680413,0.029411764705882353,0.009451055732092617,176.29532894514062,731943,144024,219657,0.016286691418697413,299,59,3,11,11
210.767116,414,86462.600606,0.040983606557377046,0.009468602550744156,224.76711585158696,732222,144078,219778,0.016324701352971024,279,54,5,12,11
177.494271,411,86500.345745,0.009523809523809525,0.009468671975550633,188.49427067833264,732518,144137,219882,0.01632685281578096,296,59,1,8,9
224.666347,413,86538.359297,0.0,0.009463980508382123,237.6663469401993,732809,144193,219991,0.01631821559295146,291,56,0,11,11
120.378724,425,86577.742718,0.031496062992125984,0.009476735205662418,145.37872408355875,733083,144263,220117,0.016331519658310256,274,70,4,15,11
142.287645,462,86616.05132,0.015267175572519083,0.009480222294867604,204.28764455736643,733353,144317,220247,0.016336884196834375,270,54,2,6,7
105.811959,438,86655.729749,0.016,0.00948396347993393,143.8119594195081,733629,144378,220371,0.01634659229703935,276,61,2,7,8
123.455159,414,86696.36634,0.03571428571428571,0.0094973308599756,137.45515927434866,733918,144435,220482,0.016371908232003244,289,57,4,21,11
146.403052,439,86736.317813,0.01020408163265306,0.00949768791368211,185.40305196257154,734221,144491,220579,0.016374265822825,303,56,1,14,11
206.693816,415,86775.023718,0.0,0.009493771270352697,221.69381587458776,734530,144547,220670,0.016366959301726672,309,56,0,15,11
177.478706,445,86811.298124,0.01652892561983471,0.009497669741973178,222.4787061998014,734810,144607,220790,0.01637772475839517,280,60,2,15,11
200.093248,416,86852.42678,0.02,0.009502467291412015,216.0932480582968,735111,144666,220889,0.016389104370846598,301,59,2,13,11
194.837348,420,86893.234867,0.0,0.009498038399406316,214.83734831344967,735408,144725,220992,0.016381450327117904,297,59,0,10,11
194.433993,428,86930.707296,0.0,0.009492454425817306,222.4339926106368,735678,144783,221122,0.016372204725858923,270,58,0,10,11
193.120364,403,86977.870998,0.021505376344086023,0.00949754763465407,196.1203640726468,735986,144832,221214,0.016384778880827,308,49,2,11,11
177.196287,429,87016.903482,0.0,0.009493513594115016,206.19628658026036,736292,144887,221308,0.01637818994279198,306,55,0,10,11
211.644576,410,87054.882847,0.0,0.00948896867872547,221.64457557185418,736586,144948,221414,0.016371139025743837,294,61,0,6,7
191.747475,438,87091.981235,0.0,0.009483700313264542,229.74747546034905,736863,145019,221537,0.01636222694686907,277,71,0,11,11
151.992933,418,87129.504503,0.009009009009009009,0.009483505377896485,169.99293279885595,737153,145083,221647,0.016362867045159636,290,64,1,9,10
137.493504,413,87172.319069,0.017699115044247787,0.009487734487734488,150.49350385577105,737441,145143,221759,0.016368799865858007,288,60,2,12,11
156.824682,405,87214.982309,0.0196078431372549,0.009492429944875395,161.8246820759317,737740,145203,221860,0.016375970443592732,299,60,2,16,11
217.062657,412,87256.400269,0.0,0.009488238818880964,229.0626572995981,738042,145261,221958,0.016368471737315045,302,58,0,5,6
173.261966,424,87297.484423,0.025423728813559324,0.009496748860750373,197.2619655204883,738325,145316,222075,0.01638321849074206,283,55,3,18,11
182.808576,407,87339.208843,0.0,0.009492260814381068,189.80857632293595,738620,145378,222180,0.016375529938244412,295,62,0,15,11
183.275439,409,87378.955549,0.0,0.009487777007998705,192.27543947936965,738915,145438,222285,0.016368158816200927,295,60,0,16,11
199.93825,405,87418.668731,0.0,0.009483809172628711,204.93824980926618,739222,145489,222378,0.016361375493188668,307,51,0,7,8
182.736218,426,87457.459079,0.019801980198019802,0.009488535996655865,208.73621785039808,739522,145543,222478,0.016368335699581602,300,54,2,10,11
186.750195,440,87494.285264,0.0,0.009484059950400747,226.75019488190128,739817,145602,222583,0.016360861308611956,295,59,0,16,11
169.555679,422,87531.859087,0.021739130434782608,0.009489165824632311,191.5556787820198,740126,145652,222674,0.01636812516571219,309,50,2,7,8
221.160318,424,87569.632931,0.0,0.00948507660332808,245.16031771768505,740430,145708,222770,0.016361044204818147,304,56,0,4,5
167.178819,433,87607.566651,0.018691588785046728,0.009489539073121049,200.17881931577514,740724,145763,222876,0.016367566925379134,294,55,2,7,8
189.046877,407,87652.557229,0.017857142857142856,0.009493784418892497,196.04687745403572,741013,145824,222987,0.016377337250890016,289,61,2,14,11
134.889209,405,87695.494832,0.043478260869565216,0.009507842513190394,139.8892090772409,741322,145879,223078,0.016401414081388264,309,55,4,11,11
152.432835,422,87735.58509,0.02247191011235955,0.009513055245623233,174.43283548272913,741634,145929,223166,0.016414796527907123,312,50,2,7,8
198.668446,406,87780.058946,0.02127659574468085,0.009518050703215982,204.66844640557647,741941,145984,223259,0.016426310014145167,307,55,2,6,7
195.160018,437,87817.726673,0.0,0.009512937595129375,232.1600183486036,742221,146052,223379,0.01641670674780631,280,68,0,9,10
213.032569,419,87855.903476,0.0,0.009508851062306468,232.03256926139977,742525,146104,223475,0.01640869971162959,304,52,0,15,11
210.423991,422,87894.299603,0.010309278350515464,0.00950924087094985,232.42399102975114,742829,146153,223571,0.016407033487518465,304,49,1,9,10
176.272384,413,87934.215449,0.061224489795918366,0.00953194228972276,189.27238397560262,743132,146205,223668,0.01643029973278574,303,52,6,11,11
